site,species,drug,n,n_direncli,direnc_orani,n_tur_toplam,eksiklik_orani
DRIAMS-C,Aeromonas hydrophila,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Cotrimoxazole,1,1.0,1.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Imipenem,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Polymyxin B,1,0.0,0.0,1,0.0
DRIAMS-C,Anaerococcus vaginalis,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Anaerococcus vaginalis,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Anaerococcus vaginalis,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Anaerococcus vaginalis,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Anaerococcus vaginalis,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Anaerococcus vaginalis,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Arthrobacter cumminsii,Tetracycline,1,0.0,0.0,6,0.8333333333333334
DRIAMS-C,Bacillus cereus,Fusidic acid,1,0.0,0.0,3,0.6666666666666667
DRIAMS-C,Bacillus cereus,Piperacillin-Tazobactam,1,1.0,1.0,3,0.6666666666666667
DRIAMS-C,Bacillus subtilis,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Moxifloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Oxacillin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacillus subtilis,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacteroides fragilis,Oxacillin,1,0.0,0.0,27,0.962962962962963
DRIAMS-C,Bacteroides fragilis,Piperacillin-Tazobactam,1,0.0,0.0,27,0.962962962962963
DRIAMS-C,Bacteroides pyogenes,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Bacteroides pyogenes,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacteroides pyogenes,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacteroides pyogenes,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Bacteroides pyogenes,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Bacteroides pyogenes,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Amikacin,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Cefepime,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Ceftazidime,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Ceftriaxone,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Cefuroxime,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Imipenem,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-C,Burkholderia gladioli,Polymyxin B,1,1.0,1.0,1,0.0
DRIAMS-C,Campylobacter jejuni,Gentamicin,1,0.0,0.0,52,0.9807692307692307
DRIAMS-C,Campylobacter jejuni,Imipenem,1,0.0,0.0,52,0.9807692307692307
DRIAMS-C,Citrobacter braakii,Amikacin,1,0.0,0.0,3,0.6666666666666667
DRIAMS-C,Citrobacter braakii,Cefepime,1,0.0,0.0,3,0.6666666666666667
DRIAMS-C,Citrobacter braakii,Imipenem,1,0.0,0.0,3,0.6666666666666667
DRIAMS-C,Citrobacter braakii,Penicillin,1,1.0,1.0,3,0.6666666666666667
DRIAMS-C,Citrobacter braakii,Piperacillin-Tazobactam,1,1.0,1.0,3,0.6666666666666667
DRIAMS-C,Clostridium cadaveris,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium cadaveris,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium cadaveris,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium cadaveris,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium cadaveris,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium cadaveris,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium innocuum,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium innocuum,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium innocuum,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium innocuum,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium innocuum,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Clostridium innocuum,Penicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Clarithromycin,1,1.0,1.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Clindamycin,1,1.0,1.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Moxifloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Oxacillin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium amycolatum,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Linezolid,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Rifampicin,1,0.0,0.0,1,0.0
DRIAMS-C,Corynebacterium diphtheriae,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterobacter aerogenes,Vancomycin,1,0.0,0.0,63,0.9841269841269842
DRIAMS-C,Enterobacter kobei,Fosfomycin,1,1.0,1.0,3,0.6666666666666667
DRIAMS-C,Enterobacter kobei,Nitrofurantoin,1,0.0,0.0,3,0.6666666666666667
DRIAMS-C,Enterobacter kobei,Norfloxacin,1,0.0,0.0,3,0.6666666666666667
DRIAMS-C,Enterobacter ludwigii,Fosfomycin,1,1.0,1.0,4,0.75
DRIAMS-C,Enterobacter ludwigii,Nitrofurantoin,1,0.0,0.0,4,0.75
DRIAMS-C,Enterobacter ludwigii,Norfloxacin,1,0.0,0.0,4,0.75
DRIAMS-C,Enterococcus faecalis,Doxycycline,1,0.0,0.0,530,0.9981132075471698
DRIAMS-C,Enterococcus faecalis,Fosfomycin,1,1.0,1.0,530,0.9981132075471698
DRIAMS-C,Enterococcus faecalis,Levofloxacin,1,0.0,0.0,530,0.9981132075471698
DRIAMS-C,Enterococcus faecalis,Norfloxacin,1,1.0,1.0,530,0.9981132075471698
DRIAMS-C,Enterococcus faecalis,Polymyxin B,1,1.0,1.0,530,0.9981132075471698
DRIAMS-C,Enterococcus faecium,Ceftriaxone,1,1.0,1.0,93,0.989247311827957
DRIAMS-C,Enterococcus faecium,Clarithromycin,1,0.0,0.0,93,0.989247311827957
DRIAMS-C,Enterococcus faecium,Penicillin,1,1.0,1.0,93,0.989247311827957
DRIAMS-C,Enterococcus hirae,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus hirae,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus hirae,Clindamycin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus hirae,Gentamicin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus hirae,Linezolid,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus hirae,Mupirocin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus hirae,Oxacillin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus hirae,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus hirae,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Clindamycin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Gentamicin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Linezolid,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Mupirocin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Oxacillin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus malodoratus,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus raffinosus,Amoxicillin-Clavulanic acid,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus raffinosus,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus raffinosus,Cotrimoxazole,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus raffinosus,Mupirocin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus raffinosus,Nitrofurantoin,1,0.0,0.0,1,0.0
DRIAMS-C,Enterococcus raffinosus,Oxacillin,1,1.0,1.0,1,0.0
DRIAMS-C,Enterococcus raffinosus,Piperacillin-Tazobactam,1,1.0,1.0,1,0.0
DRIAMS-C,Haemophilus influenzae,Cotrimoxazole,1,0.0,0.0,60,0.9833333333333333
DRIAMS-C,Klebsiella oxytoca,Oxacillin,1,0.0,0.0,132,0.9924242424242424
DRIAMS-C,Klebsiella pneumoniae,Ceftolozane-Tazobactam,1,1.0,1.0,366,0.9972677595628415
DRIAMS-C,Klebsiella pneumoniae,Oxacillin,1,0.0,0.0,366,0.9972677595628415
DRIAMS-C,Lactococcus lactis,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Moxifloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Oxacillin,1,1.0,1.0,1,0.0
DRIAMS-C,Lactococcus lactis,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Lactococcus lactis,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Morganella morganii,Levofloxacin,1,0.0,0.0,93,0.989247311827957
DRIAMS-C,Neisseria weaveri,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Neisseria weaveri,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Neisseria weaveri,Ceftriaxone,1,0.0,0.0,1,0.0
DRIAMS-C,Neisseria weaveri,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Neisseria weaveri,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Neisseria weaveri,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Peptostreptococcus anaerobius,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Peptostreptococcus anaerobius,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Peptostreptococcus anaerobius,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Peptostreptococcus anaerobius,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Peptostreptococcus anaerobius,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Peptostreptococcus anaerobius,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella buccae,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella buccae,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella buccae,Clarithromycin,1,1.0,1.0,1,0.0
DRIAMS-C,Prevotella buccae,Clindamycin,1,1.0,1.0,1,0.0
DRIAMS-C,Prevotella buccae,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella buccae,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella denticola,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella denticola,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella denticola,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella denticola,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella denticola,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella denticola,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella oralis,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella oralis,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella oralis,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella oralis,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella oralis,Metronidazole,1,0.0,0.0,1,0.0
DRIAMS-C,Prevotella oralis,Penicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Propionibacterium avidum,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Propionibacterium avidum,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Propionibacterium avidum,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Propionibacterium avidum,Levofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Propionibacterium avidum,Metronidazole,1,1.0,1.0,1,0.0
DRIAMS-C,Propionibacterium avidum,Rifampicin,1,0.0,0.0,1,0.0
DRIAMS-C,Proteus mirabilis,Ertapenem,1,0.0,0.0,220,0.9954545454545455
DRIAMS-C,Proteus penneri,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Proteus penneri,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Proteus penneri,Ceftazidime,1,0.0,0.0,1,0.0
DRIAMS-C,Proteus penneri,Ceftriaxone,1,0.0,0.0,1,0.0
DRIAMS-C,Proteus penneri,Cefuroxime,1,1.0,1.0,1,0.0
DRIAMS-C,Proteus penneri,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Proteus penneri,Cotrimoxazole,1,1.0,1.0,1,0.0
DRIAMS-C,Proteus penneri,Fosfomycin,1,1.0,1.0,1,0.0
DRIAMS-C,Proteus penneri,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Proteus penneri,Nitrofurantoin,1,1.0,1.0,1,0.0
DRIAMS-C,Proteus penneri,Norfloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Proteus penneri,Polymyxin B,1,1.0,1.0,1,0.0
DRIAMS-C,Providencia stuartii,Amikacin,1,0.0,0.0,4,0.75
DRIAMS-C,Providencia stuartii,Cefepime,1,0.0,0.0,4,0.75
DRIAMS-C,Providencia stuartii,Imipenem,1,0.0,0.0,4,0.75
DRIAMS-C,Pseudomonas aeruginosa,Ceftolozane-Tazobactam,1,0.0,0.0,357,0.9971988795518207
DRIAMS-C,Pseudomonas aeruginosa,Tobramycin,1,0.0,0.0,357,0.9971988795518207
DRIAMS-C,Pseudomonas fluorescens,Amikacin,1,0.0,0.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Amoxicillin-Clavulanic acid,1,1.0,1.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Cefepime,1,0.0,0.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Ceftazidime,1,0.0,0.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Ceftriaxone,1,1.0,1.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Cefuroxime,1,1.0,1.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Cotrimoxazole,1,1.0,1.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Imipenem,1,0.0,0.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-C,Pseudomonas fluorescens,Polymyxin B,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Amikacin,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Amoxicillin-Clavulanic acid,1,1.0,1.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Cefepime,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Ceftazidime,1,1.0,1.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Ceftriaxone,1,1.0,1.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Cefuroxime,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Imipenem,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-C,Rhizobium radiobacter,Polymyxin B,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus epidermidis,Daptomycin,1,0.0,0.0,21,0.9523809523809523
DRIAMS-C,Staphylococcus haemolyticus,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Clindamycin,1,1.0,1.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Fusidic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Oxacillin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Penicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Rifampicin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus haemolyticus,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Amoxicillin-Clavulanic acid,1,1.0,1.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Fusidic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Oxacillin,1,1.0,1.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Penicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Rifampicin,1,0.0,0.0,1,0.0
DRIAMS-C,Staphylococcus pettenkoferi,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Streptococcus gallolyticus,Azithromycin,1,1.0,1.0,5,0.8
DRIAMS-C,Trueperella bernardiae,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Clarithromycin,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Doxycycline,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Moxifloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Oxacillin,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Trueperella bernardiae,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Turicella otitidis,Doxycycline,1,0.0,0.0,2,0.5
DRIAMS-C,Turicella otitidis,Tetracycline,1,0.0,0.0,2,0.5
DRIAMS-D,Staphylococcus aureus,Fosfomycin,2163,16.0,0.007397133610725843,2174,0.0050597976080957174
DRIAMS-D,Staphylococcus aureus,Linezolid,2163,2.0,0.0009246417013407304,2174,0.0050597976080957174
DRIAMS-D,Staphylococcus aureus,Tetracycline,2163,89.0,0.041146555709662504,2174,0.0050597976080957174
DRIAMS-D,Staphylococcus aureus,Gentamicin,2162,25.0,0.01156336725254394,2174,0.005519779208831621
DRIAMS-D,Staphylococcus aureus,Vancomycin,2162,3.0,0.0013876040703052729,2174,0.005519779208831621
DRIAMS-D,Staphylococcus aureus,Ciprofloxacin,2161,138.0,0.06385932438685793,2174,0.005979760809567636
DRIAMS-D,Staphylococcus aureus,Rifampicin,2160,2.0,0.000925925925925926,2174,0.0064397424103035394
DRIAMS-D,Klebsiella pneumoniae,Amoxicillin-Clavulanic acid,2151,142.0,0.06601580660158066,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Ampicillin,2151,2095.0,0.9739655973965597,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Cefepime,2151,109.0,0.050674105067410505,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Ceftazidime,2151,120.0,0.05578800557880056,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Ceftriaxone,2151,123.0,0.05718270571827057,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Ertapenem,2151,10.0,0.004649000464900047,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Fosfomycin,2151,432.0,0.200836820083682,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Gentamicin,2151,59.0,0.027429102742910275,2151,0.0
DRIAMS-D,Klebsiella pneumoniae,Piperacillin-Tazobactam,2148,223.0,0.10381750465549348,2151,0.001394700139469962
DRIAMS-D,Staphylococcus aureus,Tigecycline,2106,0.0,0.0,2174,0.031278748850046
DRIAMS-D,Klebsiella pneumoniae,Ciprofloxacin,2102,168.0,0.07992388201712655,2151,0.022780102278010195
DRIAMS-D,Klebsiella pneumoniae,Imipenem,2067,4.0,0.0019351717464925011,2151,0.03905160390516038
DRIAMS-D,Escherichia coli,Cefepime,1996,153.0,0.07665330661322645,2013,0.008445106805762492
DRIAMS-D,Escherichia coli,Gentamicin,1996,160.0,0.08016032064128256,2013,0.008445106805762492
DRIAMS-D,Escherichia coli,Ceftazidime,1995,186.0,0.09323308270676692,2013,0.008941877794336861
DRIAMS-D,Escherichia coli,Amoxicillin-Clavulanic acid,1994,332.0,0.16649949849548645,2013,0.009438648782911119
DRIAMS-D,Escherichia coli,Ceftriaxone,1994,198.0,0.09929789368104312,2013,0.009438648782911119
DRIAMS-D,Escherichia coli,Ertapenem,1994,8.0,0.004012036108324975,2013,0.009438648782911119
DRIAMS-D,Escherichia coli,Fosfomycin,1994,32.0,0.0160481444332999,2013,0.009438648782911119
DRIAMS-D,Escherichia coli,Ampicillin,1992,923.0,0.46335341365461846,2013,0.010432190760059634
DRIAMS-D,Escherichia coli,Piperacillin-Tazobactam,1968,90.0,0.04573170731707317,2013,0.02235469448584204
DRIAMS-D,Escherichia coli,Imipenem,1943,2.0,0.001029336078229542,2013,0.03477396920019871
DRIAMS-D,Escherichia coli,Ciprofloxacin,1939,371.0,0.19133574007220217,2013,0.03676105315449574
DRIAMS-D,Staphylococcus aureus,Erythromycin,1735,344.0,0.19827089337175793,2174,0.20193192272309113
DRIAMS-D,Staphylococcus aureus,Penicillin,1530,1344.0,0.8784313725490196,2174,0.29622815087396503
DRIAMS-D,Escherichia coli,Amikacin,726,17.0,0.023415977961432508,2013,0.639344262295082
DRIAMS-D,Escherichia coli,Meropenem,725,0.0,0.0,2013,0.6398410332836562
DRIAMS-D,Proteus mirabilis,Amoxicillin-Clavulanic acid,623,42.0,0.06741573033707865,623,0.0
DRIAMS-D,Proteus mirabilis,Ampicillin,623,182.0,0.29213483146067415,623,0.0
